series_idx,well_id,block,feature,importance
1,161952,static_covariates_importance,group_id_statcov,14.099999999999998
1,161952,static_covariates_importance,total_depth_statcov,11.200000000000001
1,161952,static_covariates_importance,area_statcov,9.6
1,161952,static_covariates_importance,campaign_statcov,9.5
1,161952,static_covariates_importance,number_of_stages_statcov,8.3
1,161952,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
2,161998,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
2,161998,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
2,161998,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
2,161998,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
2,161998,decoder_importance,well_age_futcov,7.6
2,161998,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
2,161998,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
2,161998,encoder_importance,oil_rate_bpd_target,51.7
2,161998,encoder_importance,water_rate_bpd_pastcov,8.7
2,161998,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
2,161998,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
2,161998,encoder_importance,well_age_futcov,3.6999999999999997
2,161998,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
2,161998,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
2,161998,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
2,161998,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
2,161998,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
2,161998,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
2,161998,encoder_importance,darts_enc_pc_dta_year_pastcov,2.8000000000000003
2,161998,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
2,161998,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
2,161998,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
2,161998,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
2,161998,static_covariates_importance,operator_statcov,17.599999999999998
2,161998,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
2,161998,static_covariates_importance,horizontal_length_statcov,14.499999999999998
2,161998,static_covariates_importance,group_id_statcov,14.099999999999998
2,161998,static_covariates_importance,total_depth_statcov,11.200000000000001
2,161998,static_covariates_importance,area_statcov,9.6
2,161998,static_covariates_importance,campaign_statcov,9.5
2,161998,static_covariates_importance,number_of_stages_statcov,8.3
2,161998,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
3,161999,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
3,161999,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
3,161999,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
3,161999,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
3,161999,decoder_importance,well_age_futcov,7.6
3,161999,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
3,161999,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
3,161999,encoder_importance,oil_rate_bpd_target,51.7
3,161999,encoder_importance,water_rate_bpd_pastcov,8.7
3,161999,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
3,161999,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
3,161999,encoder_importance,well_age_futcov,3.6999999999999997
3,161999,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
3,161999,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
3,161999,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
3,161999,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
3,161999,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
3,161999,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
3,161999,encoder_importance,darts_enc_pc_dta_year_pastcov,2.8000000000000003
3,161999,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
3,161999,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
3,161999,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
3,161999,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
3,161999,static_covariates_importance,operator_statcov,17.599999999999998
3,161999,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
3,161999,static_covariates_importance,horizontal_length_statcov,14.499999999999998
3,161999,static_covariates_importance,group_id_statcov,14.099999999999998
3,161999,static_covariates_importance,total_depth_statcov,11.200000000000001
3,161999,static_covariates_importance,area_statcov,9.6
3,161999,static_covariates_importance,campaign_statcov,9.5
3,161999,static_covariates_importance,number_of_stages_statcov,8.3
3,161999,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
4,162000,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
4,162000,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
4,162000,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
4,162000,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
4,162000,decoder_importance,well_age_futcov,7.6
4,162000,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
4,162000,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
4,162000,encoder_importance,oil_rate_bpd_target,51.7
4,162000,encoder_importance,water_rate_bpd_pastcov,8.7
4,162000,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
4,162000,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
4,162000,encoder_importance,well_age_futcov,3.6999999999999997
4,162000,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
4,162000,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
4,162000,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
4,162000,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
4,162000,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
4,162000,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
4,162000,encoder_importance,darts_enc_pc_dta_year_pastcov,2.8000000000000003
4,162000,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
4,162000,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
4,162000,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
4,162000,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
4,162000,static_covariates_importance,operator_statcov,17.599999999999998
4,162000,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
4,162000,static_covariates_importance,horizontal_length_statcov,14.499999999999998
4,162000,static_covariates_importance,group_id_statcov,14.099999999999998
4,162000,static_covariates_importance,total_depth_statcov,11.200000000000001
4,162000,static_covariates_importance,area_statcov,9.6
4,162000,static_covariates_importance,campaign_statcov,9.5
4,162000,static_covariates_importance,number_of_stages_statcov,8.3
4,162000,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
5,162031,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
5,162031,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
5,162031,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
5,162031,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
5,162031,decoder_importance,well_age_futcov,7.6
5,162031,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
5,162031,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
5,162031,encoder_importance,oil_rate_bpd_target,51.7
5,162031,encoder_importance,water_rate_bpd_pastcov,8.7
5,162031,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
5,162031,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
5,162031,encoder_importance,well_age_futcov,3.6999999999999997
5,162031,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
5,162031,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
5,162031,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
5,162031,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
5,162031,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
5,162031,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
5,162031,encoder_importance,darts_enc_pc_dta_year_pastcov,2.8000000000000003
5,162031,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
5,162031,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
5,162031,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
5,162031,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
5,162031,static_covariates_importance,operator_statcov,17.599999999999998
5,162031,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
5,162031,static_covariates_importance,horizontal_length_statcov,14.499999999999998
5,162031,static_covariates_importance,group_id_statcov,14.099999999999998
5,162031,static_covariates_importance,total_depth_statcov,11.200000000000001
5,162031,static_covariates_importance,area_statcov,9.6
5,162031,static_covariates_importance,campaign_statcov,9.5
5,162031,static_covariates_importance,number_of_stages_statcov,8.3
5,162031,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
6,162084,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
6,162084,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
6,162084,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
6,162084,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
6,162084,decoder_importance,well_age_futcov,7.6
6,162084,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
6,162084,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
6,162084,encoder_importance,oil_rate_bpd_target,51.7
6,162084,encoder_importance,water_rate_bpd_pastcov,8.7
6,162084,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
6,162084,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
6,162084,encoder_importance,well_age_futcov,3.6999999999999997
6,162084,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
6,162084,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
6,162084,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
6,162084,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
6,162084,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
6,162084,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
6,162084,encoder_importance,darts_enc_pc_dta_year_pastcov,2.8000000000000003
6,162084,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
6,162084,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
6,162084,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
6,162084,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
6,162084,static_covariates_importance,operator_statcov,17.599999999999998
6,162084,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
6,162084,static_covariates_importance,horizontal_length_statcov,14.499999999999998
6,162084,static_covariates_importance,group_id_statcov,14.099999999999998
6,162084,static_covariates_importance,total_depth_statcov,11.200000000000001
6,162084,static_covariates_importance,area_statcov,9.6
6,162084,static_covariates_importance,campaign_statcov,9.5
6,162084,static_covariates_importance,number_of_stages_statcov,8.3
6,162084,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
7,162127,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
7,162127,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
7,162127,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
7,162127,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
7,162127,decoder_importance,well_age_futcov,7.6
7,162127,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
7,162127,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
7,162127,encoder_importance,oil_rate_bpd_target,51.7
7,162127,encoder_importance,water_rate_bpd_pastcov,8.7
7,162127,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
7,162127,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
7,162127,encoder_importance,well_age_futcov,3.6999999999999997
7,162127,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
7,162127,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
7,162127,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
7,162127,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
7,162127,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
7,162127,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
7,162127,encoder_importance,darts_enc_pc_dta_year_pastcov,2.8000000000000003
7,162127,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
7,162127,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
7,162127,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
7,162127,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
7,162127,static_covariates_importance,operator_statcov,17.599999999999998
7,162127,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
7,162127,static_covariates_importance,horizontal_length_statcov,14.499999999999998
7,162127,static_covariates_importance,group_id_statcov,14.099999999999998
7,162127,static_covariates_importance,total_depth_statcov,11.200000000000001
7,162127,static_covariates_importance,area_statcov,9.6
7,162127,static_covariates_importance,campaign_statcov,9.5
7,162127,static_covariates_importance,number_of_stages_statcov,8.3
7,162127,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
8,162128,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
8,162128,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
8,162128,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
8,162128,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
8,162128,decoder_importance,well_age_futcov,7.6
8,162128,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
8,162128,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
8,162128,encoder_importance,oil_rate_bpd_target,51.7
8,162128,encoder_importance,water_rate_bpd_pastcov,8.7
8,162128,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
8,162128,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
8,162128,encoder_importance,well_age_futcov,3.6999999999999997
8,162128,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
8,162128,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
8,162128,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
8,162128,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
8,162128,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
8,162128,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
8,162128,encoder_importance,darts_enc_pc_dta_year_pastcov,2.8000000000000003
8,162128,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
8,162128,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
8,162128,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
8,162128,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
8,162128,static_covariates_importance,operator_statcov,17.599999999999998
8,162128,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
8,162128,static_covariates_importance,horizontal_length_statcov,14.499999999999998
8,162128,static_covariates_importance,group_id_statcov,14.099999999999998
8,162128,static_covariates_importance,total_depth_statcov,11.200000000000001
8,162128,static_covariates_importance,area_statcov,9.6
8,162128,static_covariates_importance,campaign_statcov,9.5
8,162128,static_covariates_importance,number_of_stages_statcov,8.3
8,162128,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
9,162130,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
9,162130,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
9,162130,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
9,162130,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
9,162130,decoder_importance,well_age_futcov,7.6
9,162130,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
9,162130,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
9,162130,encoder_importance,oil_rate_bpd_target,51.7
9,162130,encoder_importance,water_rate_bpd_pastcov,8.7
9,162130,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
9,162130,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
9,162130,encoder_importance,well_age_futcov,3.6999999999999997
9,162130,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
9,162130,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
9,162130,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
9,162130,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
9,162130,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
9,162130,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
9,162130,encoder_importance,darts_enc_pc_dta_year_pastcov,2.8000000000000003
9,162130,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
9,162130,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
9,162130,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
9,162130,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
9,162130,static_covariates_importance,operator_statcov,17.599999999999998
9,162130,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
9,162130,static_covariates_importance,horizontal_length_statcov,14.499999999999998
9,162130,static_covariates_importance,group_id_statcov,14.099999999999998
9,162130,static_covariates_importance,total_depth_statcov,11.200000000000001
9,162130,static_covariates_importance,area_statcov,9.6
9,162130,static_covariates_importance,campaign_statcov,9.5
9,162130,static_covariates_importance,number_of_stages_statcov,8.3
9,162130,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
10,162131,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
10,162131,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
10,162131,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
10,162131,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
10,162131,decoder_importance,well_age_futcov,7.6
10,162131,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
10,162131,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
10,162131,encoder_importance,oil_rate_bpd_target,51.7
10,162131,encoder_importance,water_rate_bpd_pastcov,8.7
10,162131,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
10,162131,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
10,162131,encoder_importance,well_age_futcov,3.6999999999999997
10,162131,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
10,162131,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
10,162131,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
10,162131,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
10,162131,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
10,162131,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
10,162131,encoder_importance,darts_enc_pc_dta_year_pastcov,2.8000000000000003
10,162131,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
10,162131,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
10,162131,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
10,162131,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
10,162131,static_covariates_importance,operator_statcov,17.599999999999998
10,162131,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
10,162131,static_covariates_importance,horizontal_length_statcov,14.499999999999998
10,162131,static_covariates_importance,group_id_statcov,14.099999999999998
10,162131,static_covariates_importance,total_depth_statcov,11.200000000000001
10,162131,static_covariates_importance,area_statcov,9.6
10,162131,static_covariates_importance,campaign_statcov,9.5
10,162131,static_covariates_importance,number_of_stages_statcov,8.3
10,162131,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
11,162136,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
11,162136,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
11,162136,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
11,162136,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
11,162136,decoder_importance,well_age_futcov,7.6
11,162136,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
11,162136,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
11,162136,encoder_importance,oil_rate_bpd_target,51.7
11,162136,encoder_importance,water_rate_bpd_pastcov,8.7
11,162136,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
11,162136,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
11,162136,encoder_importance,well_age_futcov,3.6999999999999997
11,162136,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
11,162136,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
11,162136,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
11,162136,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
11,162136,encoder_importance,darts_enc_pc_dta_year_pastcov,2.9000000000000004
11,162136,encoder_importance,darts_enc_fc_dta_year_futcov,2.9000000000000004
11,162136,encoder_importance,darts_enc_fc_pos_relative_futcov,2.8000000000000003
11,162136,encoder_importance,darts_enc_fc_cus_custom_futcov,1.7000000000000002
11,162136,encoder_importance,darts_enc_pc_cus_custom_pastcov,1.5
11,162136,encoder_importance,darts_enc_pc_pos_relative_pastcov,0.8999999999999999
11,162136,encoder_importance,darts_enc_fc_dta_month_futcov,0.4
11,162136,static_covariates_importance,operator_statcov,17.599999999999998
11,162136,static_covariates_importance,fluid_volume_m3_statcov,14.499999999999998
11,162136,static_covariates_importance,horizontal_length_statcov,14.499999999999998
11,162136,static_covariates_importance,group_id_statcov,14.099999999999998
11,162136,static_covariates_importance,total_depth_statcov,11.200000000000001
11,162136,static_covariates_importance,area_statcov,9.6
11,162136,static_covariates_importance,campaign_statcov,9.5
11,162136,static_covariates_importance,number_of_stages_statcov,8.3
11,162136,static_covariates_importance,proppant_volume_lbm_statcov,0.7000000000000001
12,162166,decoder_importance,darts_enc_fc_cyc_month_sin_futcov,50.4
12,162166,decoder_importance,darts_enc_fc_cyc_month_cos_futcov,12.7
12,162166,decoder_importance,darts_enc_fc_dta_year_futcov,8.0
12,162166,decoder_importance,darts_enc_fc_pos_relative_futcov,7.9
12,162166,decoder_importance,well_age_futcov,7.6
12,162166,decoder_importance,darts_enc_fc_cus_custom_futcov,6.800000000000001
12,162166,decoder_importance,darts_enc_fc_dta_month_futcov,6.7
12,162166,encoder_importance,oil_rate_bpd_target,51.7
12,162166,encoder_importance,water_rate_bpd_pastcov,8.7
12,162166,encoder_importance,darts_enc_pc_dta_month_pastcov,5.5
12,162166,encoder_importance,darts_enc_fc_cyc_month_cos_futcov,3.9
12,162166,encoder_importance,well_age_futcov,3.6999999999999997
12,162166,encoder_importance,darts_enc_pc_cyc_month_cos_pastcov,3.5000000000000004
12,162166,encoder_importance,darts_enc_pc_cyc_month_sin_pastcov,3.4000000000000004
12,162166,encoder_importance,gas_rate_mscfd_pastcov,3.3000000000000003
12,162166,encoder_importance,darts_enc_fc_cyc_month_sin_futcov,3.3000000000000003
