series_idx,window_idx,rmse,mae,mape,smape,mql_0_50,mic_10_90,n_points
99,1,111.14578424277504,91.48335034265904,76071.43513575307,115.22534196065621,91.48335034265904,0.5,6
99,2,37.978210353264345,34.19271562368551,146.44678951460975,75.13499633852537,34.19271562368551,1.0,6
100,0,31.672397928100587,30.226158520512637,65.54611326848368,52.8037516483645,30.226158520512637,1.0,6
100,1,51.80216345317506,48.19077092247198,24574.636289371192,131.17503631579027,48.19077092247198,0.5,6
100,2,47.27811522755249,44.38798686467113,28580.489943636094,140.36879909489943,44.38798686467113,0.3333333333333333,6
101,0,38.77394033090988,29.84233621979838,9456.641317597388,68.8386307683753,29.84233621979838,0.8333333333333334,6
101,1,26.35097098100384,24.546504658842725,46.01162887951843,38.85100311954962,24.546504658842725,1.0,6
101,2,14.885803898445456,13.838804330869655,27.262958316029156,24.005088543880284,13.838804330869655,1.0,6
102,0,20.11656781351061,19.41494750184344,84.75687184334389,57.96187963089275,19.41494750184344,0.8333333333333334,6
102,1,28.15914203512421,26.547138455322216,210.65578772815715,97.01103837296978,26.547138455322216,0.5,6
102,2,18.154636457903035,18.014134441112045,260.67902166725105,107.13401229200852,18.014134441112045,0.0,6
103,0,0.3872258699635721,0.2856522923968734,13.999108303714971,12.60391971825912,0.2856522923968734,1.0,6
103,1,1.5942037028135367,1.4738679795319005,119.28721745194008,74.20889818690641,1.4738679795319005,0.6666666666666666,6
103,2,1.6461680192814185,1.6098278272530642,177.31438917619133,91.46781546548894,1.6098278272530642,1.0,6
104,0,108.80528794859106,87.39959419002828,56585.98011135711,92.36367843103884,87.39959419002828,0.6666666666666666,6
104,1,37.56623110165021,32.545443942773915,27.30658421942895,33.13681555612627,32.545443942773915,1.0,6
104,2,32.64079178949708,27.170466114949164,21.709624768551883,25.506660943150106,27.170466114949164,1.0,6
105,0,29.161984722590642,24.043361627010853,47.20956883431,34.59080039897475,24.043361627010853,1.0,6
105,1,38.20472524735264,30.86811835028516,11078.87440327779,71.39271832164343,30.86811835028516,0.6666666666666666,6
105,2,29.741419836585006,23.817645149114963,50.05439669478081,34.57725096577048,23.817645149114963,1.0,6
106,0,14.725904586623644,12.719189314552546,48.07947772217265,35.40207718289139,12.719189314552546,1.0,6
106,1,34.766466283610825,32.36370827404887,464.51603559139016,104.10659395856257,32.36370827404887,0.5,6
106,2,15.503104102160783,14.145048904375964,32.49932405327578,34.38689854158568,14.145048904375964,1.0,6
107,0,38.644472369027966,28.703169518969332,10860.493522319872,75.20081383819075,28.703169518969332,0.6666666666666666,6
107,1,40.239246795027725,38.26682003211008,39.515555760758886,49.715904343187646,38.26682003211008,0.6666666666666666,6
107,2,37.39953924581666,35.106018382745454,64.51942448471615,53.04657341487259,35.106018382745454,1.0,6
108,0,14.344315540033103,13.47097743779117,126.02428835412735,73.35362642790771,13.47097743779117,0.8333333333333334,6
108,1,11.882533527118067,11.817705256259025,8852.808747914281,195.98571984027978,11.817705256259025,0.0,6
108,2,6.784408432827131,5.69670335880885,241.9411330015353,79.65664703717647,5.69670335880885,1.0,6
109,0,104.80157602058195,98.21015827868816,76018.87080652421,167.88902011521358,98.21015827868816,0.16666666666666666,6
109,1,30.636821438821702,24.01857469267451,10318.930181810008,55.72929606215773,24.01857469267451,0.8333333333333334,6
109,2,26.853488498023946,22.45623618631701,43.40599113725258,45.50219268640146,22.45623618631701,1.0,6
110,0,65.4291377315386,63.420579115129875,46750.98034289912,160.6759913728438,63.420579115129875,0.16666666666666666,6
110,1,35.12984779475514,30.29858049303407,8616.062667962628,122.92825224034509,30.29858049303407,1.0,6
110,2,37.894337415891066,34.18724476678481,10999.328835374781,103.85895159449376,34.18724476678481,0.8333333333333334,6
111,0,50.20293040082435,44.49073954997258,117.77667428564908,63.02813783472927,44.49073954997258,0.16666666666666666,6
111,1,38.45896682725558,23.866613687413793,14733.042353666538,43.89140755791112,23.866613687413793,0.8333333333333334,6
111,2,54.35931549091975,52.84992384869499,199.90121701163875,97.2390696997455,52.84992384869499,1.0,6
112,0,12.212047596945004,11.183712678742454,19.411582426967954,20.80954259371601,11.183712678742454,1.0,6
112,1,34.97878371909653,26.84363772995597,9169.008259682123,93.99331548880095,26.84363772995597,0.5,6
112,2,29.34592223410697,27.60644085729669,391.45280823261675,85.22058185702247,27.60644085729669,0.6666666666666666,6
113,0,6.97728710327351,5.442036775727228,8.370208704885686,8.870818819048122,5.442036775727228,1.0,6
113,1,15.509265041612858,11.748910274674314,16.489982608878982,14.39515168684399,11.748910274674314,1.0,6
113,2,21.827983498909074,19.05602187269317,26.039335177250567,24.1037874580683,19.05602187269317,1.0,6
114,0,79.23633250975469,76.58529216077163,87.80820788933413,59.871520639013674,76.58529216077163,0.8333333333333334,6
114,1,68.47514096341246,57.435172550520186,17062.401719379024,86.5008975147438,57.435172550520186,0.5,6
114,2,49.49251074481945,39.22591579612795,3605.755375722878,80.03327867504842,39.22591579612795,0.6666666666666666,6
115,0,57.581084816403745,45.733758520482894,145.6655736682464,50.14977972454816,45.733758520482894,0.8333333333333334,6
115,1,88.97647841392578,77.98832853003363,42524.38655724509,106.42730855174116,77.98832853003363,0.5,6
115,2,55.55343740285242,54.72454584412045,1025.9377801129522,96.39135564445732,54.72454584412045,0.8333333333333334,6
116,0,34.05804084108448,28.564114260371976,19.38573357976946,21.84325334744182,28.564114260371976,1.0,6
116,1,44.39465543889973,31.420033036739596,132.19025990288117,38.498743694260696,31.420033036739596,1.0,6
116,2,71.47904094386455,69.05371542482747,100.67358149451229,65.73111803359737,69.05371542482747,1.0,6
117,0,12.729327539015728,11.214852211093694,25.575662020636308,30.64995475078545,11.214852211093694,1.0,6
117,1,22.229119888713704,18.156898818221176,7386.188477228696,57.54654696470007,18.156898818221176,0.8333333333333334,6
117,2,18.970098619051857,14.77509316265577,5245.743582459609,77.07049625752221,14.77509316265577,0.8333333333333334,6
118,0,33.85133303176652,25.61071530704272,23.19543367512723,22.910194473702994,25.61071530704272,1.0,6
118,1,37.308681415384505,33.73006939963944,45.19192658639697,35.10295289703613,33.73006939963944,1.0,6
118,2,27.491387782715307,26.474423452665715,31.877750520170046,27.205903215629277,26.474423452665715,1.0,6
119,0,25.25410701455513,14.495024840184385,35.985936672915926,21.53296880497959,14.495024840184385,0.8333333333333334,6
119,1,25.928350313773116,25.117743035992955,50.889888623419935,39.23805276708076,25.117743035992955,1.0,6
119,2,35.47605400985818,34.0407128065959,82.26147532393625,56.89512260735583,34.0407128065959,1.0,6
120,0,22.432326235115298,21.03601529529384,21.409612691195807,24.270318972045153,21.03601529529384,1.0,6
120,1,30.84051978052828,28.163394366864622,27.44646777979823,32.72188460131568,28.163394366864622,0.8333333333333334,6
120,2,7.986403784132141,4.509583263778944,8.641015242641053,7.434215469276216,4.509583263778944,1.0,6
121,0,8.911251144948556,7.841374332310733,28.455725203929365,23.996458694066067,7.841374332310733,1.0,6
121,1,13.628083050971473,12.722698148468778,54.42116348567928,41.4402549418636,12.722698148468778,0.8333333333333334,6
121,2,18.75837057036175,17.977138027489218,100.49673108422354,64.98434604161622,17.977138027489218,0.5,6
122,0,28.978748644564998,20.30667003105096,29.2504434732406,37.222574858979264,20.30667003105096,1.0,6
122,1,29.153619132191057,24.356298475260772,8741.529334748942,76.77797792443725,24.356298475260772,0.6666666666666666,6
122,2,26.19602897037607,20.427479255190992,7677.799470415157,74.02202645790894,20.427479255190992,0.8333333333333334,6
123,0,23.824348757207684,17.89066419175211,7994.067261217627,51.637007787232406,17.89066419175211,0.6666666666666666,6
123,1,40.58659993574064,29.442241312282864,690.974402024276,55.1736327127668,29.442241312282864,0.8333333333333334,6
123,2,11.083387338149413,10.640837898824639,22.933785171260833,20.776223015468887,10.640837898824639,1.0,6
124,0,53.00786520012507,48.477524935835966,51.72090795720542,72.88354837344949,48.477524935835966,0.3333333333333333,6
124,1,29.754205008015486,25.78134206900565,502.46631078632004,65.75000958683945,25.78134206900565,0.8333333333333334,6
124,2,10.318768172098046,8.548912791837582,14.887013771053589,15.459786001769352,8.548912791837582,1.0,6
125,0,16.05070831793634,14.547976300669296,32.745955314346034,27.326566038093468,14.547976300669296,1.0,6
125,1,61.23525868361631,54.0890833319188,13644.030465617792,110.38035859683326,54.0890833319188,0.5,6
125,2,6.409342641945211,5.035045906540231,9.805172777908018,10.146425098874145,5.035045906540231,1.0,6
126,0,42.25089070950369,38.010610953495686,110.8623553572145,62.68903759060191,38.010610953495686,1.0,6
126,1,20.835844534403826,18.76128067414716,28.139408571877023,27.86733099610899,18.76128067414716,1.0,6
126,2,21.88291421322147,21.135636459823584,28.865524254475357,34.35620171363748,21.135636459823584,1.0,6
127,0,5.224196910384796,4.627287843506488,17.548595539155546,16.430617470089757,4.627287843506488,1.0,6
127,1,8.820654123525925,8.350604451922935,43.56872266785126,35.33009707122537,8.350604451922935,0.8333333333333334,6
127,2,11.300673760123559,11.166564042563737,61.214812944816856,46.610511686411996,11.166564042563737,1.0,6
128,0,25.403628864536227,23.875152542329147,105.40590591692542,64.40633007697222,23.875152542329147,0.5,6
128,1,26.46117766509608,25.60978677435342,124.82694204426217,75.1358102360565,25.60978677435342,0.3333333333333333,6
128,2,22.765492675591048,22.508382943434995,121.48001477897814,75.00922915935021,22.508382943434995,0.5,6
129,0,27.170136963487245,26.241933696492907,66.72291985849375,46.67296087827329,26.241933696492907,0.8333333333333334,6
129,1,33.276909528830714,24.686222862560214,11712.76808921581,54.88609620966566,24.686222862560214,0.8333333333333334,6
129,2,29.391956469698073,23.135035247806382,271.50631957718406,59.44837770431772,23.135035247806382,0.8333333333333334,6
130,0,47.03772904379578,43.679857701727435,27643.65504655213,148.04721111805793,43.679857701727435,0.3333333333333333,6
130,1,28.61042376642803,24.470679332052594,5966.833754267263,71.31448344392425,24.470679332052594,0.6666666666666666,6
130,2,32.50675868864071,30.495375660093327,43.49050973398824,56.194229346542315,30.495375660093327,0.5,6
131,0,7.003026686951972,5.783414105539887,11.560356587631675,10.712116005892595,5.783414105539887,1.0,6
131,1,37.31211321123577,31.20822701510126,10827.021097371897,74.42097273441863,31.20822701510126,0.5,6
131,2,14.597576941538799,12.582877061533068,18.225268632491186,20.558444026189303,12.582877061533068,1.0,6
132,0,28.07803163383091,24.573447401661067,5449.456041462438,93.50690077570025,24.573447401661067,0.8333333333333334,6
132,1,17.1336892107324,14.870336805686774,2329.038240615164,92.72582303125553,14.870336805686774,0.5,6
132,2,22.741307910781376,21.40684448811329,65.65624586664168,84.92676708801491,21.40684448811329,1.0,6
133,0,36.04299371231303,28.494749082027557,91.41724734907937,110.7103550862742,28.494749082027557,0.6666666666666666,6
133,1,18.884367489066605,16.745924845772553,32.79637901551261,30.057113770229794,16.745924845772553,1.0,6
133,2,12.6890984481067,11.603052795763313,62.17202107338574,44.27557131331743,11.603052795763313,1.0,6
134,0,200.67782521113404,196.17968667675038,36737.97348589389,147.43222670511057,196.17968667675038,0.3333333333333333,6
134,1,41.550614373673326,35.870717914782496,54.08754037783526,46.669107866342664,35.870717914782496,1.0,6
134,2,63.35138571289152,55.01726880139865,86.73806478279245,57.94199032761179,55.01726880139865,1.0,6
135,0,14.550057778817559,12.560283193142148,17.075277362991116,18.910928324133582,12.560283193142148,1.0,6
135,1,33.64684344488377,26.55639202603827,134.37423240010853,55.12245223840354,26.55639202603827,0.6666666666666666,6
135,2,24.67650338415003,22.827112663700927,42.54566109014668,34.3578318180529,22.827112663700927,1.0,6
136,0,49.95567473674298,48.96114112914635,6940.211634971249,81.79029472351068,48.96114112914635,0.3333333333333333,6
136,1,29.70776923298866,24.28801964916265,25.349836956766243,30.542992055563285,24.28801964916265,0.8333333333333334,6
136,2,15.609134658357492,14.329584007191423,23.08282811550643,22.310115475181334,14.329584007191423,1.0,6
137,0,23.0934347320554,18.03719338312705,26.611251685520365,31.699211951293083,18.03719338312705,1.0,6
137,1,26.378789906891086,21.737212827963315,30.225132031609036,39.50360595684811,21.737212827963315,1.0,6
137,2,28.11895340038596,27.213507783168144,40.182583598892215,35.19467879801755,27.213507783168144,1.0,6
138,0,10.418724982686346,8.609460769448797,28.380151359337162,23.583579173922782,8.609460769448797,1.0,6
138,1,9.93871072616849,8.80232813958348,36.223813279259744,35.88638723568402,8.80232813958348,1.0,6
138,2,4.256272133270466,3.8921602488065123,14.490262028780073,14.710671393965354,3.8921602488065123,1.0,6
139,0,40.94842969816124,35.53507503467129,22.013347060235848,25.701867535049683,35.53507503467129,0.8333333333333334,6
139,1,54.67988276302656,46.282798235392704,67.31890215059066,45.454454408319805,46.282798235392704,1.0,6
139,2,93.69910406808165,85.21439822383978,25642.577770660802,91.44581606194637,85.21439822383978,0.6666666666666666,6
140,0,7.669054893370185,6.200875602082161,8.609691794180502,8.788876216913328,6.200875602082161,1.0,6
140,1,8.434707056780782,4.935700620659055,7.490897155268432,8.269298994337111,4.935700620659055,1.0,6
140,2,41.909620933462044,40.50894105969024,74.2958617424728,53.06460404795942,40.50894105969024,1.0,6
141,0,27.59623973948184,18.00017916580054,43.73866864957698,28.461788722416586,18.00017916580054,1.0,6
141,1,40.09686941577727,36.59229093309259,161.3400820113454,77.27644606159537,36.59229093309259,0.6666666666666666,6
141,2,40.45807727819837,39.00806678231145,9026.313923600437,138.78373831454306,39.00806678231145,0.3333333333333333,6
