series_idx,window_idx,rmse,mae,mape,smape,mql_0_50,mic_10_90,n_points
8,2,19.152874888978026,19.063892654274373,33.63845511384047,28.69350091653466,19.063892654274373,1.0,6
9,0,87.4378365770897,80.74405075680896,124.94453112995305,73.34094256556916,80.74405075680896,1.0,6
9,1,67.34688077383517,58.63593783819356,42037.742999339935,128.77006886798665,58.63593783819356,0.5,6
9,2,58.94822794743409,52.81086961765129,127.67791764661726,63.12663725471324,52.81086961765129,1.0,6
10,0,52.73908228991258,46.59031104997147,137.88225710313668,57.470154385002544,46.59031104997147,0.8333333333333334,6
10,1,48.15129868532834,44.78996868465532,6101.915337837056,77.51924675274044,44.78996868465532,0.8333333333333334,6
10,2,74.41838893284178,66.27426478320173,392.8671460981619,93.67650605180228,66.27426478320173,0.8333333333333334,6
11,0,27.88217506166039,17.43131879382925,246.37019209882536,39.019558583363626,17.43131879382925,0.8333333333333334,6
11,1,35.14589572854561,25.397346232025665,4834.29946490904,76.12077126289371,25.397346232025665,0.6666666666666666,6
11,2,37.66935358874081,32.0505689238856,12342.436448102808,60.05146222510799,32.0505689238856,0.8333333333333334,6
12,0,48.68215280843109,44.14118749060656,249.38525713459146,94.67251546476993,44.14118749060656,0.5,6
12,1,64.96830395824252,63.419941231198585,14459.010477904254,129.75523799154064,63.419941231198585,0.6666666666666666,6
12,2,30.18058416485276,27.672985170419754,121.76368824939392,69.73072780534166,27.672985170419754,0.8333333333333334,6
13,0,18.66946112501429,17.352353490522884,440.86949828114604,109.83659539835654,17.352353490522884,0.8333333333333334,6
13,1,12.497365647727051,11.654455232965494,136.2555376155675,73.76434325737054,11.654455232965494,1.0,6
13,2,11.370516867311226,10.467290550169428,1468.1293567019218,80.44687058327014,10.467290550169428,0.8333333333333334,6
14,0,51.254852530769796,41.76058267520864,119.92441177253448,56.280308088240936,41.76058267520864,0.8333333333333334,6
14,1,41.63224140318935,35.20616454955961,8655.270064418488,92.29411139580205,35.20616454955961,0.6666666666666666,6
14,2,91.4809053118982,86.86678265975719,806.7298050510141,123.14283240943308,86.86678265975719,0.6666666666666666,6
15,0,10.068424055783646,7.988181314300529,11.276272400081211,10.366956791268695,7.988181314300529,1.0,6
15,1,19.678331854662478,18.257592035277696,24.95304500184589,25.617203364829237,18.257592035277696,1.0,6
15,2,30.66223525129363,30.052384893611002,55.96660198660439,43.48291301951671,30.052384893611002,1.0,6
16,0,93.02113521956574,88.92809397706712,281.91890638951764,102.81774183082699,88.92809397706712,1.0,6
16,1,52.22970706350684,48.80364381638312,146.7137468323344,74.56696523029791,48.80364381638312,1.0,6
16,2,52.07707865480781,49.92643078705739,159.94222950455895,78.51548536798522,49.92643078705739,1.0,6
17,0,30.702618146352318,27.21904254399858,35.784994113370566,29.574403538121203,27.21904254399858,1.0,6
17,1,16.61755245049943,11.594839329063722,12.701364301504862,14.241943956684747,11.594839329063722,1.0,6
17,2,52.8410291676024,45.5863894801983,130.67747864547752,67.48367457688867,45.5863894801983,0.8333333333333334,6
18,0,42.92033334512022,39.54801124768296,61.738756030867656,45.20954116704779,39.54801124768296,1.0,6
18,1,54.29539873599024,48.30061554324802,15357.971325554812,93.57100187897399,48.30061554324802,0.6666666666666666,6
18,2,19.42240036856905,17.929682506486916,22.14411451615139,19.630666187460587,17.929682506486916,1.0,6
19,0,119.57209427143711,111.02690310348396,53027.796372554156,135.71118770024614,111.02690310348396,0.6666666666666666,6
19,1,82.70855042498025,70.08020366987297,26193.189369183863,93.49195752175166,70.08020366987297,0.8333333333333334,6
19,2,49.42507582198991,46.422204395327675,13629.807385491535,70.22969719243845,46.422204395327675,0.8333333333333334,6
20,0,23.44529642128885,20.404367635835033,45.99903078929786,35.073513823793114,20.404367635835033,1.0,6
20,1,56.05434159620269,52.27677550585705,165.6065303783495,82.70981344077187,52.27677550585705,1.0,6
20,2,49.601740002910404,48.682414147803684,188.38197704799578,93.11150886717824,48.682414147803684,0.8333333333333334,6
21,0,18.447548009228232,17.948824883435638,35.366556876535036,29.71203022258047,17.948824883435638,1.0,6
21,1,34.98628817913328,29.889108357144874,111.97741404220743,62.536223193710185,29.889108357144874,0.8333333333333334,6
21,2,39.58877541267807,39.52773513544804,164.4064683400474,89.85666596154385,39.52773513544804,0.6666666666666666,6
22,0,11.611186508726073,9.451998198414957,187.20580772649654,70.89316543157692,9.451998198414957,0.8333333333333334,6
22,1,14.979395587763252,14.61467423248043,271.8503480998334,109.4707703981845,14.61467423248043,1.0,6
22,2,11.953671009979962,10.926585661282767,510.9646843151545,116.21153768818499,10.926585661282767,0.6666666666666666,6
23,0,33.49280891253791,27.534878255052504,7238.7973664294905,94.88452408440578,27.534878255052504,0.5,6
23,1,24.507211772141403,22.62248577845206,86.8877906609813,55.93221264721863,22.62248577845206,1.0,6
23,2,16.74083028155892,14.119851996995374,63.116704218036226,41.750220532489585,14.119851996995374,1.0,6
24,0,64.42987732560131,63.5975817635908,364.3812859938319,128.10573671512915,63.5975817635908,1.0,6
24,1,38.73195511066261,36.71633983147063,304.2266647077738,113.177734612566,36.71633983147063,1.0,6
24,2,44.71719727887844,44.34315264409526,417.87049705122416,134.98279982980844,44.34315264409526,0.8333333333333334,6
25,0,52.10548422545247,50.506559073710946,1560.9201952584185,121.32309283103176,50.506559073710946,0.8333333333333334,6
25,1,48.687614760432034,47.95607381574664,688.5719747015135,123.51213577152966,47.95607381574664,0.6666666666666666,6
25,2,45.57241249632802,39.947850291610585,11687.29670347707,98.32471310843736,39.947850291610585,0.8333333333333334,6
26,0,44.51425449087755,28.6037245545313,722.7816796487232,63.561196976454426,28.6037245545313,0.6666666666666666,6
26,1,18.10461264839394,16.24606420934283,31.916184908452504,27.320182524538318,16.24606420934283,1.0,6
26,2,37.53651300755489,36.147256606484035,143.07809365796297,76.98435463693981,36.147256606484035,0.8333333333333334,6
27,0,60.09700771450285,52.957745174614196,311.0904949622667,95.34797680300504,52.957745174614196,0.6666666666666666,6
27,1,17.263076404987125,15.818725926767002,29.540960530533884,29.548908861821293,15.818725926767002,1.0,6
27,2,19.91811436745551,17.379858978477376,4968.4100878619265,55.801172153752454,17.379858978477376,0.8333333333333334,6
28,0,56.19294871479509,51.57150241736681,88.54279101999093,56.72446870441862,51.57150241736681,1.0,6
28,1,46.94285042297833,42.885901887843964,579.7578543690161,119.20180184474816,42.885901887843964,0.6666666666666666,6
28,2,102.35117551588557,100.10209460585249,3119.557362376459,183.1955091233589,100.10209460585249,0.0,6
29,0,39.90673906960844,29.659041134680212,223.9364724093466,51.547016389670084,29.659041134680212,0.8333333333333334,6
29,1,71.9024595833549,71.55471149609883,47757.91757462452,194.83679238360725,71.55471149609883,0.0,6
29,2,38.25823604294884,34.625307252801015,8792.975595658907,78.92120489371136,34.625307252801015,0.8333333333333334,6
30,0,94.60001531958979,87.27069954186345,66102.2687022127,171.78710009598674,87.27069954186345,0.16666666666666666,6
30,1,39.739599217988534,36.96924360853877,112.27066349299464,66.13145500205766,36.96924360853877,1.0,6
30,2,50.568802727636125,47.04687601844853,7270.838066865529,139.43032943690795,47.04687601844853,0.8333333333333334,6
31,0,44.45752419489661,38.24669969609234,20213.873972908004,110.46380588466182,38.24669969609234,0.5,6
31,1,22.876958520772597,19.887062214871587,29.479885567642157,33.65254892638041,19.887062214871587,1.0,6
31,2,11.614094957619567,9.473738915198874,23.796249791130485,21.176213890536687,9.473738915198874,1.0,6
32,0,33.30527970020005,31.16862652217984,31.44001193464537,26.845130741652063,31.16862652217984,1.0,6
32,1,45.00951337734958,39.93305456849537,39.34464046753134,38.27115018657213,39.93305456849537,1.0,6
32,2,37.43585518636939,34.32596751197383,35.17931316953739,29.205363127169548,34.32596751197383,1.0,6
33,0,32.43610999029579,28.674817847942407,170.10795905795302,59.73776000370806,28.674817847942407,0.8333333333333334,6
33,1,28.22970188483133,20.732246406944824,9699.994700098392,52.35020128524065,20.732246406944824,0.8333333333333334,6
33,2,36.88082935225088,31.01234896683826,11933.58836198629,67.30242232098776,31.01234896683826,0.8333333333333334,6
34,0,74.30122543373679,71.87800432222095,164.71039172338695,86.53959345181765,71.87800432222095,1.0,6
34,1,80.98130246188808,74.41326688355146,54384.00541551547,193.50274126436034,74.41326688355146,0.3333333333333333,6
34,2,97.52348816679394,95.26375690315997,69040.22597679196,178.65455376330948,95.26375690315997,0.3333333333333333,6
35,0,36.877227450748144,26.1120624692597,28.83116725844981,33.73865273435829,26.1120624692597,1.0,6
35,1,79.24500452344478,78.1411228739707,69897.87961795714,179.8479569407357,78.1411228739707,0.16666666666666666,6
35,2,45.905958386083555,40.724920930663416,19511.326723724735,110.43878368123742,40.724920930663416,0.6666666666666666,6
36,0,62.844940001379484,60.86860152184163,220.63898266603724,99.86525254981072,60.86860152184163,1.0,6
36,1,92.94485207888924,92.73021015016819,62903.67829363553,196.17937132386646,92.73021015016819,0.0,6
36,2,75.99148281885542,73.34059479101911,43437.506042167086,165.84035058280472,73.34059479101911,0.3333333333333333,6
37,0,8.677412645173778,7.033425348610109,35.06935741228968,42.06570212361172,7.033425348610109,1.0,6
37,1,10.371457507256665,9.492967616726164,54.33109312944852,45.12164015829674,9.492967616726164,1.0,6
37,2,11.501432859835184,9.89696134008602,34.71689628591969,37.79178651530074,9.89696134008602,1.0,6
38,0,108.8076948557984,105.68012513175422,96690.75013239087,175.24817963919315,105.68012513175422,0.16666666666666666,6
38,1,45.75316821986111,35.14643212762704,14595.43865176826,53.695090257688705,35.14643212762704,0.8333333333333334,6
38,2,21.443883576855583,17.026650740267996,15.38687571328509,15.617443691299696,17.026650740267996,1.0,6
39,0,22.65755978618095,18.635783337904034,25.4852454828284,21.54973952380345,18.635783337904034,1.0,6
39,1,83.54205949901672,69.11950244625271,17214.313395585406,119.92060281712646,69.11950244625271,0.5,6
39,2,75.03908240952344,74.32699702561624,6944.409611575255,186.2987807988175,74.32699702561624,0.3333333333333333,6
40,0,56.77020774635074,55.50594664826042,147.02994263668577,83.42510120923451,55.50594664826042,1.0,6
40,1,53.42658505824454,42.07299681075679,1642.4393936831445,93.49104662683958,42.07299681075679,0.6666666666666666,6
40,2,76.38464332969657,73.86819040162928,29765.322330371775,144.67490936343142,73.86819040162928,0.3333333333333333,6
41,0,24.310931981799705,21.629824498695665,41.67765344021829,40.915449709220496,21.629824498695665,1.0,6
41,1,76.34389164704518,67.81007150803802,49258.85694699975,132.10427350575316,67.81007150803802,0.5,6
41,2,51.681365925667315,48.190770402470996,13336.273638432947,110.2660225458967,48.190770402470996,0.8333333333333334,6
42,0,32.814387080851255,31.487609975035014,57.63814148748176,44.04856008831181,31.487609975035014,1.0,6
42,1,39.748524650355584,37.174734976380876,113.2491318729022,65.38783117653973,37.174734976380876,1.0,6
42,2,34.11670980594157,30.66246952635271,113.15640687074892,63.871570083929754,30.66246952635271,0.6666666666666666,6
43,0,82.35151162944985,72.46382778612576,66580.57846755577,139.69460546552244,72.46382778612576,0.3333333333333333,6
43,1,21.68922734925267,19.633427172870793,26.818813572608253,24.03059694112103,19.633427172870793,1.0,6
43,2,42.20534821285694,38.69496339206983,50.5108166148657,38.69428570446321,38.69496339206983,1.0,6
44,0,79.3943617479456,75.61776394337475,60544.54910729993,158.95410965725236,75.61776394337475,0.3333333333333333,6
44,1,22.61114794564795,17.595173285751752,175.30863400969912,61.743320410529876,17.595173285751752,1.0,6
44,2,14.892681320752342,11.836912133846832,37.70155972181165,29.351516015794125,11.836912133846832,1.0,6
45,0,32.40378723725645,30.01069957799973,55.73734254559931,66.36769357067968,30.01069957799973,1.0,6
45,1,54.30480958387526,47.45559957077412,364.5407365583187,91.76139433460688,47.45559957077412,0.6666666666666666,6
45,2,36.14415568653768,34.03265729509066,431.1770784663933,133.44335118432411,34.03265729509066,0.16666666666666666,6
46,0,19.970445679461985,12.376079241992715,125.20096153152112,35.75431622619698,12.376079241992715,0.8333333333333334,6
46,1,15.84853598028018,14.276746050130756,24.901113497547723,27.944830203916133,14.276746050130756,1.0,6
46,2,24.78429087818724,17.18899745614441,158.27960829087723,44.27292438298802,17.18899745614441,0.8333333333333334,6
47,0,25.461045659836543,23.204418131112323,4710.3234861061055,77.06161106892999,23.204418131112323,0.3333333333333333,6
47,1,17.84549363075389,13.812855531877938,5889.131755537754,78.1740496158799,13.812855531877938,0.6666666666666666,6
47,2,13.415938858490492,12.004161478281729,33.04645246442406,31.442720287978876,12.004161478281729,1.0,6
48,0,27.278791497719,24.84171213068033,11914.241523381805,114.35136824020186,24.84171213068033,0.6666666666666666,6
48,1,45.396391697252476,42.725668247047416,26262.255297123113,155.33832024721025,42.725668247047416,0.5,6
48,2,20.967837443671044,19.431214702862103,8438.771199027407,95.94037390214557,19.431214702862103,0.6666666666666666,6
49,0,20.026707208905663,19.53196675665176,153.72835381562737,83.98437981313518,19.53196675665176,0.8333333333333334,6
49,1,29.960925369131733,28.33357685992031,324.54577452333467,111.61028593870033,28.33357685992031,1.0,6
49,2,22.790585637281385,21.194126862112345,391.47536732106687,118.33034627151949,21.194126862112345,1.0,6
50,0,33.52542731543663,25.87220404307355,998.5497399478877,55.3515709583179,25.87220404307355,1.0,6
50,1,27.21190205555676,20.92094783251407,27.2304579736719,34.24808542103021,20.92094783251407,0.8333333333333334,6
50,2,28.615037029635392,25.252399761287865,48.85390900356297,41.888087937953465,25.252399761287865,1.0,6
51,0,55.893722885105646,49.213336178335794,13558.696639239239,93.18614433918295,49.213336178335794,0.6666666666666666,6
51,1,50.075436717067284,47.84770017499409,135.43347282574985,74.00680392811202,47.84770017499409,1.0,6
51,2,36.03099945897205,32.303358551641445,173.56485489222325,78.01150863256649,32.303358551641445,0.8333333333333334,6
52,0,39.34783399886637,28.638500468539238,44.69793167505876,29.05795565712042,28.638500468539238,1.0,6
52,1,81.32568062653861,68.93837709474482,84.03258053033666,68.76860459222654,68.93837709474482,0.8333333333333334,6
52,2,60.63540328459163,58.85050847411613,104.63738547113283,65.82922425231052,58.85050847411613,1.0,6
53,0,27.859606790701026,25.488659024780002,49.220918599144,38.06727060108113,25.488659024780002,1.0,6
53,1,45.55226675474997,43.456572827278386,126.92412433740034,68.90285346655425,43.456572827278386,1.0,6
53,2,50.70360628982795,45.79753809402033,13129.242099252051,97.47571116415524,45.79753809402033,0.8333333333333334,6
54,0,10.181269211755543,9.452990662209425,164.96634265181845,87.23297809221408,9.452990662209425,1.0,6
54,1,3.0786481260233036,2.679739003856295,39.33744847348189,28.7248641681992,2.679739003856295,1.0,6
54,2,6.2415238482025055,4.420392239534166,2343.8064451330665,56.50219798521552,4.420392239534166,0.8333333333333334,6
55,0,49.26300214088128,41.203986771968836,83.63101410298488,49.881300739623406,41.203986771968836,1.0,6
55,1,36.21445649215865,27.037979248409766,33.900359490447514,38.4816132988597,27.037979248409766,1.0,6
55,2,45.838274598274275,40.75575062915918,147.74937482552863,67.41866959233937,40.75575062915918,0.8333333333333334,6
56,0,53.34603420501248,42.83082218739671,14655.330637688778,67.96985639632945,42.83082218739671,0.6666666666666666,6
56,1,93.39679526559922,90.95154621655836,733.0351073887308,141.90226445471222,90.95154621655836,0.3333333333333333,6
56,2,91.12590818452026,87.12995904681719,16200.144373329547,166.60588031278928,87.12995904681719,0.16666666666666666,6
57,0,30.883731605648894,20.513871092110623,11708.524395588714,48.11945415637203,20.513871092110623,0.8333333333333334,6
57,1,33.137797938284166,29.060950773263396,101.89315784772828,58.464593949749286,29.060950773263396,0.6666666666666666,6
57,2,13.269367108064747,11.174018048909483,19.6970049405765,21.114104778367068,11.174018048909483,1.0,6
58,0,48.82344289129743,48.313173176293766,158.49709215420333,86.54986674550433,48.313173176293766,0.8333333333333334,6
58,1,20.4765535960857,18.802134732379017,77.07323485595658,52.43507846026848,18.802134732379017,0.8333333333333334,6
58,2,32.30452021462576,30.608668712316685,2040.8895437260778,81.61535582691938,30.608668712316685,0.8333333333333334,6
59,0,57.45188517504138,49.691410111341696,11493.159335220776,105.1318550221157,49.691410111341696,0.3333333333333333,6
59,1,38.82745800006694,32.29637116918659,55.2100109167268,35.72684610023509,32.29637116918659,1.0,6
59,2,46.429939784919,38.726221540178436,107.63606890470483,65.79450333950342,38.726221540178436,0.8333333333333334,6
60,0,28.43001039564642,25.850110324708563,75.37446873359292,51.13849751632691,25.850110324708563,1.0,6
60,1,14.555241863709332,12.591342004698197,34.43751703275579,34.58528343308456,12.591342004698197,1.0,6
60,2,12.186363609197905,10.77143871085689,21.35308742157916,19.02753799473881,10.77143871085689,1.0,6
61,0,57.57671954832832,49.010928139867694,2144.414599425424,87.204737154112,49.010928139867694,0.5,6
61,1,50.161637251018256,41.78658943068753,88.04130826535204,64.16016274871373,41.78658943068753,0.8333333333333334,6
61,2,63.325922001255975,53.015708523071474,117.63720200652735,75.35716168377876,53.015708523071474,1.0,6
62,0,65.44146889232876,60.03135900226554,106.97165038648461,62.380447366993096,60.03135900226554,0.8333333333333334,6
62,1,35.236108920618484,34.86243359383294,50.38744763634665,39.81588836949459,34.86243359383294,1.0,6
62,2,94.4666273201696,84.22894113651677,35477.05818482912,135.8269227990217,84.22894113651677,0.3333333333333333,6
63,0,27.304810030778693,25.272329971635646,497.4554566566881,106.91408970273892,25.272329971635646,0.8333333333333334,6
63,1,15.961636623029461,15.177835761557509,185.56206773186855,88.64875304967626,15.177835761557509,1.0,6
63,2,20.850797372648653,19.967106241882664,5068.479864767588,120.52028971557309,19.967106241882664,0.6666666666666666,6
64,0,41.8782613966722,37.19640952543705,10518.88770960494,106.39805370543311,37.19640952543705,0.6666666666666666,6
64,1,48.9976763639707,47.86018031443492,9414.580735299254,130.4039075421907,47.86018031443492,0.6666666666666666,6
64,2,20.529381716061007,19.769722445091706,60.0599857301084,46.96468141080941,19.769722445091706,1.0,6
65,0,35.49308055941921,30.53110452977366,240.8979619134937,69.91296291512414,30.53110452977366,1.0,6
65,1,15.808584877837463,13.075331205028604,34.58425875799061,26.878836335390783,13.075331205028604,1.0,6
65,2,16.11864707732426,15.332220903116678,35.63503666532296,30.448155821934918,15.332220903116678,1.0,6
66,0,34.31964806448317,27.3879961231269,228.21726946038586,71.01072003135168,27.3879961231269,0.8333333333333334,6
66,1,21.56620729988696,20.360064984597546,42.085057210667216,35.65944382987339,20.360064984597546,1.0,6
66,2,6.310567925173091,5.238802413656795,10.559728058512674,11.365646826004694,5.238802413656795,1.0,6
67,0,44.01111468820472,39.85242580022117,1069.439172592678,141.98718812921143,39.85242580022117,0.16666666666666666,6
67,1,33.39506676632598,33.037168870059034,1123.8253441147074,163.45793461677732,33.037168870059034,0.3333333333333333,6
67,2,21.3467098694346,20.72447485687303,3881.666149632978,113.02666634836618,20.72447485687303,0.8333333333333334,6
68,0,33.706793410636955,28.897699647364494,86.51421729663377,48.01721663771297,28.897699647364494,1.0,6
68,1,27.139190136457607,25.588545526639308,54.89236385006038,45.67589693937559,25.588545526639308,1.0,6
68,2,17.883914990145527,16.489275278615047,51.94334086357173,38.69173897799155,16.489275278615047,1.0,6
69,0,27.628639577857385,25.984525165811764,219.37897432847825,96.59538849324795,25.984525165811764,1.0,6
69,1,33.42561177028484,31.813086246428316,1804.612421563414,127.3469051622248,31.813086246428316,0.8333333333333334,6
69,2,15.88321780560726,15.481263102781256,4037.051799436609,140.45982204528613,15.481263102781256,0.5,6
70,0,52.19559049059518,51.221587944973,107.23576469891523,67.25531680261366,51.221587944973,1.0,6
70,1,19.176454062111446,18.377027958212466,40.821818682656044,33.1534108958538,18.377027958212466,1.0,6
70,2,39.13207995257788,35.56060278977432,118.60090422352391,61.913505349077134,35.56060278977432,0.8333333333333334,6
71,0,17.111652175462602,13.32878308161263,23.461861065657242,23.22251696424745,13.32878308161263,1.0,6
71,1,32.90509624693966,28.64712213784385,91.73172330316855,55.146713522579475,28.64712213784385,1.0,6
71,2,30.62059193934491,25.975217314879277,110.06902124085303,55.832635646711736,25.975217314879277,0.8333333333333334,6
72,0,11.737176268811472,10.61429522305585,58.08097102134507,46.74545439953964,10.61429522305585,1.0,6
72,1,17.287101936457404,13.08659061354254,8429.694012425076,84.58969071517988,13.08659061354254,0.6666666666666666,6
72,2,21.805605318676484,20.064663296925303,5161.326711488616,92.64100084324232,20.064663296925303,0.8333333333333334,6
73,0,52.44330586223994,50.84488372817259,136.76641408934776,79.6558001682301,50.84488372817259,0.8333333333333334,6
73,1,65.84709308941079,56.745179875512896,18494.492732539253,107.09414967103474,56.745179875512896,0.6666666666666666,6
73,2,48.53614616492168,45.135564281004115,11584.352562007874,103.40898558073361,45.135564281004115,0.6666666666666666,6
74,0,1.6481803371211328,1.5562927820145755,104.17686195250953,64.32198770495933,1.5562927820145755,1.0,6
74,1,1.8120949157643254,1.6891741621738543,1109.0858647567281,142.30623234104345,1.6891741621738543,0.3333333333333333,6
74,2,3.2636565841817937,3.2389908643936933,2986.9769935128534,191.98500701220817,3.2389908643936933,0.0,6
75,0,53.04665987457621,36.7279101893358,15244.465816039205,68.45468865567204,36.7279101893358,0.6666666666666666,6
75,1,37.42483514615103,29.7469183687151,30.70251966164112,30.20555922441868,29.7469183687151,1.0,6
75,2,66.98810224188482,66.12299893078828,302.5936276055246,119.16315590300839,66.12299893078828,0.8333333333333334,6
76,0,35.720144146278486,31.10984730235606,10381.994764839617,69.38790502037237,31.10984730235606,0.8333333333333334,6
76,1,30.92666476322627,26.514441912509415,91.1041740236367,52.97677752687965,26.514441912509415,0.8333333333333334,6
76,2,6.235664736915922,5.132141855931664,10.071158329192691,9.363758025533569,5.132141855931664,1.0,6
77,0,59.327921935614924,51.784718295636786,340.60102967893823,68.12698403885231,51.784718295636786,0.8333333333333334,6
77,1,26.99524386787032,23.069308279912036,35.495139188390404,28.508938940230927,23.069308279912036,1.0,6
