model,well_id,window_start,window_end,n_points,rmse,mae,smape
NaiveDrift,156971,2019-01-01,2024-12-01,72,153.64582446810164,94.73160914578844,99.99234687267744
NaiveDrift,156972,2019-01-01,2024-12-01,72,104.11099340715734,80.7366745210199,84.59760738128332
NaiveDrift,156973,2017-08-01,2022-07-01,60,44.03651424756143,24.74378927625419,59.68461779264827
NaiveDrift,157109,2019-01-01,2024-12-01,72,104.33791172712048,77.0205645355742,79.05432211234367
NaiveDrift,157111,2019-01-01,2024-12-01,72,137.68381647237044,117.70917650768335,110.87942248423987
NaiveDrift,157112,2016-12-01,2022-11-01,72,810.4421963968513,342.7923072479586,78.14065570973945
NaiveDrift,157113,2017-03-01,2023-02-01,72,133.89433985451583,80.9711070606128,81.81266503432357
NaiveDrift,157114,2016-12-01,2021-11-01,60,832.7520674859253,374.5618870676692,57.84062503339284
NaiveDrift,157190,2017-11-01,2022-10-01,60,60.377961584309794,52.159505555555555,51.930257805818634
NaiveDrift,157191,2017-12-01,2022-11-01,60,67.21561911789429,55.70418351539384,78.30876795958072
NaiveDrift,157329,2017-03-01,2022-02-01,60,492.5248747839219,235.86942011619465,111.94487327896942
NaiveDrift,157330,2017-08-01,2021-07-01,48,75.1110176320294,52.77974053030304,56.63857186443361
NaiveDrift,157332,2019-01-01,2024-12-01,72,39.45163237231716,32.689630310459144,112.10466675439164
NaiveDrift,157333,2019-01-01,2024-12-01,72,41.365413260028014,29.667043805608664,97.60704497000657
NaiveDrift,157334,2017-03-01,2022-02-01,60,416.22949244637795,197.4704832244008,77.2301884455784
NaiveDrift,157335,2019-01-01,2024-12-01,72,42.388506547713654,32.84780963040849,72.17092738955847
NaiveDrift,157336,2017-03-01,2022-02-01,60,323.56745464390633,147.57571780906093,58.07131983570816
NaiveDrift,157861,2019-01-01,2024-12-01,72,102.52068310991152,86.74162104245225,73.57036234414682
NaiveDrift,157863,2019-01-01,2024-12-01,72,97.37150943407856,78.7065328565644,70.95191378733843
NaiveDrift,157873,2017-08-01,2021-07-01,48,124.40249280676859,105.57278497023809,138.1962690315427
NaiveDrift,157874,2019-01-01,2024-12-01,72,63.176727482870454,50.70229811470355,76.89177213208248
NaiveDrift,157875,2018-03-01,2023-02-01,60,106.53444009478159,63.20706930569025,77.34883470895049
NaiveDrift,157876,2018-03-01,2023-02-01,60,71.42489045703955,55.86547200043251,87.24977232807323
NaiveDrift,157972,2018-01-01,2021-12-01,48,237.2986986940882,143.2287040719697,54.47962022412264
NaiveDrift,157977,2018-04-01,2023-03-01,60,65.3399913878005,51.774190784431546,63.12788132615053
NaiveDrift,157978,2017-10-01,2023-09-01,72,113.34725157582287,66.49665381843342,70.41552899011842
NaiveDrift,157986,2017-09-01,2022-08-01,60,706.1087004308223,365.2681958333333,117.59324431075594
NaiveDrift,158041,2019-01-01,2024-12-01,72,130.39159506285569,88.1785073186233,52.33849498739502
NaiveDrift,158042,2017-09-01,2023-08-01,72,507.915072142805,246.10554008355484,68.59626327578343
NaiveDrift,158043,2019-01-01,2024-12-01,72,68.96248159986746,50.19559853656716,91.80318796105358
NaiveDrift,158044,2019-01-01,2024-12-01,72,105.02817620981669,76.69803313050801,76.5189825731116
NaiveDrift,158045,2019-01-01,2024-12-01,72,81.21229976627917,55.919852487734794,76.06633082726617
NaiveDrift,158046,2018-02-01,2022-01-01,48,185.34172960162826,109.64458191287879,58.91625880685436
NaiveDrift,158080,2019-01-01,2024-12-01,72,132.3492555041167,110.3398069216996,134.80097766326062
NaiveDrift,158148,2018-01-01,2021-12-01,48,126.7667588287028,83.86741798941797,45.90714863959327
NaiveDrift,158149,2018-02-01,2022-01-01,48,92.81621409931985,62.45252846223775,53.33443126816658
NaiveDrift,158150,2018-06-01,2022-05-01,48,71.73897602018418,57.7242603794987,93.1844621821369
NaiveDrift,158151,2018-06-01,2024-05-01,72,78.48318415445165,45.85744932503874,94.3302797594779
NaiveDrift,158152,2018-02-01,2024-01-01,72,103.07957734063805,59.93727863516536,63.14852941513194
NaiveDrift,158171,2019-01-01,2024-12-01,72,42.09131695632037,31.774192272747833,103.72574211701297
NaiveDrift,158238,2019-01-01,2024-12-01,72,189.9635570895551,127.42008736353965,65.51032654231729
NaiveDrift,158239,2019-01-01,2024-12-01,72,49.89144811386664,42.48910206588627,50.71600381575623
NaiveDrift,158362,2019-01-01,2024-12-01,72,102.41032649573718,82.75155739258001,50.14609547042188
NaiveDrift,158363,2019-01-01,2024-12-01,72,117.66969248878095,78.0150155075188,45.36469177442538
NaiveDrift,158364,2019-01-01,2024-12-01,72,107.34617466792002,66.23359474206349,45.11294908305217
NaiveDrift,158365,2019-01-01,2024-12-01,72,75.54334094285197,55.17821821581197,52.69317929839027
NaiveDrift,158427,2018-08-01,2023-07-01,60,298.5692829686617,172.81517342371592,74.4747801147769
NaiveDrift,158443,2018-04-01,2024-03-01,72,335.8083122319662,187.14750685425685,62.99544504703795
NaiveDrift,158469,2019-01-01,2024-12-01,72,85.35491936936236,64.07104557007989,80.74498352250619
NaiveDrift,158470,2019-01-01,2024-12-01,72,111.3147485695931,90.94714803176731,98.318852162789
NaiveDrift,158471,2019-01-01,2024-12-01,72,115.8651888835688,87.91664300757341,115.28733424009518
NaiveDrift,158560,2018-04-01,2023-03-01,60,628.2964572736144,293.5629553522283,81.9859148280521
NaiveDrift,158561,2018-02-01,2023-01-01,60,595.5320440853259,298.92449842466897,77.1662274917199
NaiveDrift,158562,2019-01-01,2024-12-01,72,131.4398267106752,104.89460373140169,111.62193277665246
NaiveDrift,158753,2019-01-01,2022-12-01,48,149.61126164308067,98.19821180555556,66.60505596096812
NaiveDrift,158754,2018-10-01,2024-09-01,72,205.1637761298206,110.03615080961077,77.8000122215323
NaiveDrift,158755,2019-01-01,2024-12-01,72,285.53913515108036,166.39793325617282,64.90700825841593
NaiveDrift,158757,2018-04-01,2024-03-01,72,626.6570016230427,359.40197862848845,72.78677223759622
NaiveDrift,158892,2019-01-01,2024-12-01,72,267.0246997084022,139.11536615254303,42.60117589463757
NaiveDrift,158893,2019-01-01,2024-12-01,72,105.88772926733837,86.20318447638925,121.81863789229543
NaiveDrift,158895,2018-07-01,2022-06-01,48,93.5721836919919,73.9609032738095,106.67219031166663
NaiveDrift,158896,2019-01-01,2024-12-01,72,152.455183758537,116.54431680588277,144.85980640601196
NaiveDrift,158973,2019-01-01,2024-12-01,72,133.8211651573772,98.1036126975346,65.51414194063868
NaiveDrift,158974,2018-11-01,2024-10-01,72,246.54154800904217,141.1602658491427,53.58468756341743
NaiveDrift,158975,2019-01-01,2024-12-01,72,196.30904905347802,155.50489012712896,99.54634757820244
NaiveDrift,159026,2018-11-01,2024-10-01,72,91.52984066031692,72.39909621269301,67.78160697110047
NaiveDrift,159027,2019-01-01,2024-12-01,72,108.39282976617618,75.79851406110063,76.24765747515357
NaiveDrift,159075,2018-10-01,2024-09-01,72,272.5667943556834,139.00310097001764,44.4336621405309
NaiveDrift,159086,2019-01-01,2024-12-01,72,50.953616481713325,40.46917893658168,41.38600490498503
NaiveDrift,159135,2019-02-01,2024-01-01,60,128.81488782183322,101.4353644902148,61.12012442390739
NaiveDrift,159137,2019-01-01,2024-12-01,72,159.65980339195283,109.60793697380252,54.765721184319624
NaiveDrift,159168,2019-01-01,2024-12-01,72,107.8818488486632,82.7058423281524,62.87106726488806
NaiveDrift,159222,2018-11-01,2024-10-01,72,233.77769073592393,163.51766386083054,80.38002293045194
NaiveDrift,159223,2019-02-01,2024-01-01,60,38.984061910137974,32.216975595554544,45.11564678537941
NaiveDrift,159224,2019-03-01,2024-02-01,60,162.44958787849188,127.80584898433136,83.25879438564208
NaiveDrift,159225,2019-01-01,2024-12-01,72,318.2429657860901,196.00627400979334,87.88709036968379
NaiveDrift,159226,2018-12-01,2022-11-01,48,188.1597539665302,136.071414349123,58.747333138743784
NaiveDrift,159227,2018-12-01,2024-11-01,72,349.1759886307192,193.29375495592774,58.59465414058808
NaiveDrift,159281,2018-11-01,2023-10-01,60,255.84563318052696,129.66506579513091,41.81466190953342
NaiveDrift,159379,2018-09-01,2022-08-01,48,1610.6379378461388,906.6262437343361,95.31595910948285
NaiveDrift,159382,2019-01-01,2024-12-01,72,663.9222539408141,412.5132145662978,77.31256030048637
NaiveDrift,159492,2019-01-01,2024-12-01,72,314.16906743759597,226.12936736430973,56.26407275504065
NaiveDrift,159493,2018-10-01,2023-09-01,60,2365.7138975416397,1067.23724272219,89.60535160418439
NaiveDrift,159498,2019-01-01,2024-12-01,72,807.2416542790215,476.00014044923853,67.62647931068616
NaiveDrift,159499,2019-01-01,2024-12-01,72,532.4540883374251,291.3929090495707,59.964147382646644
NaiveDrift,159500,2019-01-01,2024-12-01,72,1169.5705132832513,586.5935304575693,68.83298305736295
NaiveDrift,159527,2019-01-01,2024-12-01,72,340.60756628965123,148.93340674328678,51.03294949454346
NaiveDrift,159580,2019-01-01,2024-12-01,72,169.51733331466582,127.38465186202686,89.2181014842933
NaiveDrift,159582,2019-01-01,2024-12-01,72,827.0737803870451,410.3987176816239,97.98935725418684
NaiveDrift,159583,2019-01-01,2024-12-01,72,1154.222895524673,532.9909624255953,102.7017656213254
NaiveDrift,159584,2019-01-01,2024-12-01,72,502.90259831649746,225.29704697992983,54.57227966679383
NaiveDrift,159590,2019-01-01,2024-12-01,72,355.00805650317545,214.42867471764345,94.9740121054674
NaiveDrift,159607,2019-01-01,2024-12-01,72,249.9628587215693,106.77299789186506,55.76913211584928
NaiveDrift,159619,2019-01-01,2024-12-01,72,383.9271507137739,177.02795882936508,55.89045233538751
NaiveDrift,159709,2019-01-01,2024-12-01,72,1385.030364171916,599.0213984533985,56.003126809163106
NaiveDrift,159710,2018-12-01,2024-11-01,72,1591.2560712187274,645.9828822930984,100.96961187290157
NaiveDrift,159711,2019-01-01,2024-12-01,72,710.9221665649301,319.05116447937206,61.96413704763693
NaiveDrift,159837,2019-05-01,2023-04-01,48,213.4322424669964,126.85911111111109,94.27464832235644
NaiveDrift,159838,2019-07-01,2023-06-01,48,219.28784271203284,131.46076704545453,130.50697918497772
NaiveDrift,159840,2019-01-01,2024-12-01,72,717.8156357344917,320.96143975955187,88.86732601192868
NaiveDrift,159841,2019-01-01,2024-12-01,72,938.661599788124,433.32927559624864,90.64684076880354
NaiveDrift,159842,2019-01-01,2024-12-01,72,997.8915393245437,448.52144343665196,97.34266860835129
NaiveDrift,159843,2019-01-01,2024-12-01,72,1477.14030167645,625.274340450485,88.03307673494015
NaiveDrift,159847,2019-12-01,2024-11-01,60,90.45096698113814,59.25678867710132,74.82785595606443
NaiveDrift,159848,2019-01-01,2024-12-01,72,2119.253189611858,982.7269104198668,64.55611875326582
NaiveDrift,159942,2020-01-01,2024-12-01,60,88.71771224586477,68.63193458434681,36.78506472620491
NaiveDrift,159983,2019-06-01,2024-05-01,60,629.0876439594766,400.05832592592594,89.14492478182366
NaiveDrift,159984,2020-01-01,2024-12-01,60,209.29178610472687,157.75775341262616,52.00305642016937
NaiveDrift,159989,2020-01-01,2024-12-01,60,162.73387871937464,133.25219906395526,67.3794253693841
NaiveDrift,160049,2020-01-01,2024-12-01,60,309.93653217230724,202.88139583333336,72.12215342250518
NaiveDrift,160050,2020-01-01,2024-12-01,60,293.61189470646565,231.75404861111116,60.54605736595627
NaiveDrift,160054,2019-09-01,2024-08-01,60,362.65843418675604,251.68150852272723,97.00491909625788
NaiveDrift,160055,2020-01-01,2024-12-01,60,150.40842309788573,114.70669444444447,80.91803718692576
NaiveDrift,160056,2020-01-01,2024-12-01,60,271.32580819244214,219.14099814814816,86.38322078472989
NaiveDrift,160057,2019-12-01,2024-11-01,60,241.54521494406796,176.90437106996026,83.23898654378088
NaiveDrift,160148,2019-12-01,2024-11-01,60,141.68963740400903,100.97748222733554,101.7974904638702
NaiveDrift,160149,2020-01-01,2024-12-01,60,435.19319462465484,300.76482093040573,75.15327070244453
NaiveDrift,160164,2020-01-01,2024-12-01,60,107.97347009469014,77.25381337893046,32.56225897899007
NaiveDrift,160208,2020-01-01,2024-12-01,60,217.60027699109017,140.85278870163847,49.350105296061564
NaiveDrift,160209,2020-01-01,2024-12-01,60,237.53455301197255,154.31651237456134,39.309221452341184
NaiveDrift,160210,2020-01-01,2024-12-01,60,240.8004238227604,137.95139191954826,60.48994414521763
NaiveDrift,160211,2020-01-01,2024-12-01,60,323.3933499090849,216.1460844906424,53.94909189168876
NaiveDrift,160332,2020-01-01,2024-12-01,60,312.7623500667461,187.32948796992477,42.96736009211042
NaiveDrift,160333,2019-10-01,2024-09-01,60,627.967555616469,349.1889322751322,76.34296017810331
NaiveDrift,160334,2020-01-01,2024-12-01,60,200.2386654839087,164.76225470494416,89.72578596922463
NaiveDrift,160335,2020-01-01,2024-12-01,60,373.99844123271504,249.42438794967217,61.94210056060216
NaiveDrift,160344,2020-01-01,2024-12-01,60,234.0208384144234,151.8688077922078,76.82088971623149
NaiveDrift,160345,2020-01-01,2024-12-01,60,149.37112743081093,111.58280009873167,76.14006308722202
NaiveDrift,160346,2020-01-01,2024-12-01,60,142.52691405435215,109.4888994227994,81.86000339027768
NaiveDrift,160430,2020-01-01,2024-12-01,60,226.75489254006047,162.78615573593072,109.28601072916997
NaiveDrift,160431,2020-01-01,2024-12-01,60,115.6750977631944,88.97345514069262,79.63380336577946
NaiveDrift,160432,2019-09-01,2024-08-01,60,565.1849785371563,298.79155380036633,63.60553602589285
NaiveDrift,160433,2020-01-01,2024-12-01,60,166.83033771014902,121.69306385281385,42.616703706449094
NaiveDrift,160434,2020-01-01,2024-12-01,60,130.90867938360103,98.39346279761904,64.3313021604657
NaiveDrift,160435,2020-01-01,2024-12-01,60,499.3738586337645,284.55748985389613,58.55206552304477
NaiveDrift,160436,2019-10-01,2024-09-01,60,802.8614500155766,547.7086802123424,87.78790691005932
NaiveDrift,160437,2020-01-01,2024-12-01,60,245.04510263989772,189.53458601190474,85.83051100805181
NaiveDrift,160447,2020-01-01,2024-12-01,60,147.45751471237207,86.27748733766234,50.23788636783783
NaiveDrift,160455,2020-01-01,2024-12-01,60,197.4413975067631,115.1055832521645,57.22449330208745
NaiveDrift,160520,2020-01-01,2024-12-01,60,485.1762265274679,267.83052137807175,65.05636369930042
NaiveDrift,160571,2020-01-01,2024-12-01,60,715.7813847057882,374.5518380747553,57.560805056182716
NaiveDrift,160572,2020-01-01,2024-12-01,60,555.9232950531576,302.84227612132054,50.46003508052998
NaiveDrift,160574,2020-01-01,2024-12-01,60,616.3562182937402,348.1770000851622,66.19102320913647
NaiveDrift,160575,2020-08-01,2024-07-01,48,196.8137386918676,112.34184895833334,37.41216063764246
NaiveDrift,160692,2020-01-01,2024-12-01,60,567.7206541801562,335.9765634920635,89.92939993210662
NaiveDrift,160693,2020-01-01,2024-12-01,60,1219.1727679035425,712.0932776014108,69.51223563020568
NaiveDrift,160694,2020-01-01,2024-12-01,60,1044.9641465673005,658.0569920634921,68.87627404852829
NaiveDrift,160755,2019-12-01,2023-11-01,48,658.0261959228621,365.95127131878826,62.71360441350509
NaiveDrift,160786,2020-01-01,2024-12-01,60,495.9217685980001,289.3547098491008,88.48514378107907
NaiveDrift,160789,2020-01-01,2024-12-01,60,498.3580166052528,266.5084182067273,49.8546462003072
NaiveDrift,160854,2020-01-01,2024-12-01,60,693.8463856637959,411.5776771729198,63.98662447563594
NaiveDrift,160855,2020-01-01,2024-12-01,60,400.73226003011274,234.82149233459253,111.68347594131856
NaiveDrift,160856,2020-01-01,2024-12-01,60,505.3646039503898,269.7649581034001,63.79657225059538
NaiveDrift,160865,2020-01-01,2024-12-01,60,291.9852261420007,196.13350492798864,71.81042677764403
NaiveDrift,160866,2019-10-01,2024-09-01,60,1465.9178648509878,687.8770200539814,133.04839603103414
NaiveDrift,160885,2020-01-01,2024-12-01,60,499.35449993714576,287.58432500000004,59.87981369700903
NaiveDrift,160886,2020-01-01,2024-12-01,60,763.8331704103978,444.23386964285714,54.95506725871597
NaiveDrift,160897,2020-01-01,2024-12-01,60,250.66990310665062,125.47545961538461,53.366194914136265
NaiveDrift,160909,2020-01-01,2024-12-01,60,330.58979860286956,182.90053214285712,79.42403063094288
NaiveDrift,160911,2020-01-01,2024-12-01,60,106.70409923800646,88.57241964285716,62.55575704279899
NaiveDrift,160925,2019-11-01,2024-10-01,60,1778.1872671524568,774.8533568536727,59.35412135365709
NaiveDrift,160926,2020-01-01,2024-12-01,60,466.46849510113367,244.32108479853483,63.92495997674711
NaiveDrift,160927,2020-01-01,2024-12-01,60,819.424298814184,415.1337176282051,62.484313444096756
NaiveDrift,160928,2020-01-01,2024-12-01,60,1541.3080373579826,809.5625340201465,81.78993588731653
NaiveDrift,160930,2019-12-01,2024-11-01,60,671.1616028982673,326.583351416122,52.124796729566555
NaiveDrift,160932,2020-01-01,2024-12-01,60,1121.7798248844226,665.6344496336998,58.707271615456506
NaiveDrift,161222,2020-01-01,2024-12-01,60,1083.3075312811172,507.4992700798838,53.921202162679016
NaiveDrift,161223,2020-01-01,2024-12-01,60,1321.398477261629,695.027754248366,80.79558395099072
NaiveDrift,161229,2020-01-01,2024-12-01,60,804.6243144550317,386.9774797385622,54.787871731316045
NaiveDrift,161253,2020-01-01,2024-12-01,60,1064.2699477205288,533.1316967320262,63.972658390824314
NaiveDrift,161254,2020-01-01,2024-12-01,60,627.8067173294529,316.3939928774929,73.67391903327231
NaiveDrift,161255,2020-01-01,2024-12-01,60,1073.1648784414813,503.7547309200603,83.61166395284519
NaiveDrift,161256,2020-01-01,2024-12-01,60,934.0353467300687,447.8668373722139,78.67199022446395
NaiveDrift,161364,2020-01-01,2024-12-01,60,913.5519193967698,484.3595866666666,74.5829855170634
NaiveDrift,161365,2020-01-01,2024-12-01,60,1158.7729680757602,594.8382499248122,71.4647315176534
NaiveDrift,161366,2020-01-01,2024-12-01,60,1776.1544161533538,797.5813625563911,99.26222542233222
NaiveDrift,161367,2020-07-01,2024-06-01,48,114.7057924435308,90.57372774621213,78.19389462016815
NaiveDrift,161368,2020-01-01,2024-12-01,60,2248.852713371265,1053.7346294505496,76.64778627340057
NaiveDrift,161369,2020-01-01,2024-12-01,60,2112.6309790946516,979.3704704761906,73.09663303218264
NaiveDrift,161370,2020-01-01,2024-12-01,60,1849.0237156820872,833.655012631579,103.52205834469595
NaiveDrift,161371,2020-01-01,2024-12-01,60,567.1781165694896,321.76962666281094,100.70898038685695
NaiveDrift,161372,2020-01-01,2024-12-01,60,1065.8851197356867,518.0337836167342,131.25492504603872
NaiveDrift,161373,2020-01-01,2024-12-01,60,690.5043532955387,427.9746597493735,102.2147940926252
NaiveDrift,161374,2020-11-01,2024-10-01,48,120.15094473419703,106.40568576388887,65.64942590630841
NaiveDrift,161421,2021-01-01,2024-12-01,48,307.48866587700843,219.21038143854216,47.13952641454471
NaiveDrift,161422,2021-01-01,2024-12-01,48,163.09522782516177,98.88119360176502,38.95582697136894
NaiveDrift,161423,2021-01-01,2024-12-01,48,150.65698942568025,102.83545431145428,50.07521848786971
NaiveDrift,161424,2021-01-01,2024-12-01,48,186.11050976364638,143.19695187428403,49.92586743966512
NaiveDrift,161425,2021-01-01,2024-12-01,48,364.94601070871585,285.87549040264753,96.28941010417448
NaiveDrift,161451,2021-01-01,2024-12-01,48,257.93465902170294,177.88824521511302,36.20137098249913
NaiveDrift,161483,2021-01-01,2024-12-01,48,115.99380562240387,84.61903645833333,32.70441909382
NaiveDrift,161485,2021-01-01,2024-12-01,48,50.52919920744374,40.514227430555565,28.535731910564916
NaiveDrift,161514,2021-01-01,2024-12-01,48,212.01044242628302,141.87946180555554,56.94633183555599
NaiveDrift,161515,2021-01-01,2024-12-01,48,485.53928430977777,369.9540104166667,103.92516283142061
NaiveDrift,161516,2021-01-01,2024-12-01,48,254.0263182522119,194.05074363425925,63.6708646795046
NaiveDrift,161532,2021-01-01,2024-12-01,48,137.45140311035408,103.91442708333334,80.66533049628535
NaiveDrift,161577,2021-01-01,2024-12-01,48,142.85119283597098,113.78824250633731,38.15519256743314
NaiveDrift,161581,2021-01-01,2024-12-01,48,45.18156020950401,40.04183083995098,19.08561770463784
NaiveDrift,161582,2021-01-01,2024-12-01,48,355.2304390336864,233.46832326784465,63.6685004022028
NaiveDrift,161583,2021-01-01,2024-12-01,48,201.89593320095753,156.61308252925676,51.9022252429998
NaiveDrift,161584,2021-01-01,2024-12-01,48,432.40123594480053,301.02302941176475,84.45501345956127
NaiveDrift,161585,2021-01-01,2024-12-01,48,195.64193600549405,138.78791734480353,77.8182781525495
NaiveDrift,161604,2021-01-01,2024-12-01,48,193.12493770661646,125.25878905264487,54.64569178185369
NaiveDrift,161605,2021-01-01,2024-12-01,48,662.6544991829317,365.881515742463,50.50343836930986
NaiveDrift,161606,2021-01-01,2024-12-01,48,569.0806933338697,330.3336975703325,91.84354558890003
NaiveDrift,161607,2021-01-01,2024-12-01,48,349.43719922992454,245.3836991591103,92.43437054296936
NaiveDrift,161608,2021-01-01,2024-12-01,48,567.1918816574123,371.3375257572754,74.63145909843523
NaiveDrift,161641,2021-01-01,2024-12-01,48,237.1681551286052,173.62130519065332,50.681527557342314
NaiveDrift,161654,2021-01-01,2024-12-01,48,202.6592549839959,155.7169357320003,41.29880248585987
NaiveDrift,161685,2021-01-01,2024-12-01,48,425.98508585700915,291.6694826396961,87.90353418562954
NaiveDrift,161686,2021-01-01,2024-12-01,48,495.02483505113923,302.92051792218865,72.46988971151434
NaiveDrift,161687,2021-01-01,2024-12-01,48,312.9367014677151,266.0484035883128,102.82269891344997
NaiveDrift,161688,2021-01-01,2024-12-01,48,519.5094666409454,352.7634334941486,68.25050590246758
NaiveDrift,161689,2021-01-01,2024-12-01,48,291.0992597356189,192.26936159226534,64.47910715718147
NaiveDrift,161690,2021-01-01,2024-12-01,48,573.0411427020545,365.29573700883515,57.12144683563332
NaiveDrift,161691,2021-01-01,2024-12-01,48,513.9923662153082,291.0701684782609,59.69883579594565
NaiveDrift,161692,2021-01-01,2024-12-01,48,210.86430336952236,126.94263988994805,52.393213453928574
NaiveDrift,161704,2021-01-01,2024-12-01,48,210.27648966615783,150.45563196543438,68.08229039343655
NaiveDrift,161705,2021-01-01,2024-12-01,48,253.85907983202085,154.61867165581648,66.2246382074443
NaiveDrift,161706,2021-01-01,2024-12-01,48,207.68481769097798,179.40097290358833,76.2125424770296
NaiveDrift,161707,2021-01-01,2024-12-01,48,113.93436657310828,88.97043359102535,77.37642798369238
NaiveDrift,161721,2021-01-01,2024-12-01,48,490.78652875860854,352.66407665945167,73.28392219583263
NaiveDrift,161722,2021-01-01,2024-12-01,48,454.774943830479,302.6130027056277,70.58771129191724
NaiveDrift,161723,2021-01-01,2024-12-01,48,101.77150254580674,78.2024871933622,53.11416251347109
NaiveDrift,161774,2021-01-01,2024-12-01,48,626.694501936339,370.32256944444447,48.121430439334006
NaiveDrift,161844,2021-01-01,2024-12-01,48,410.2537856665951,225.38353605765266,73.68000757167783
NaiveDrift,161846,2021-01-01,2024-12-01,48,993.1481687394179,598.1080052083335,84.25879056238621
NaiveDrift,161847,2021-01-01,2024-12-01,48,627.1485674926815,379.0907361111111,83.55017045840678
NaiveDrift,161865,2021-01-01,2024-12-01,48,1890.7232305062353,914.2449577067669,54.395764359367774
NaiveDrift,161866,2021-01-01,2024-12-01,48,2188.3692005583093,1215.9008878205127,68.52605652228966
NaiveDrift,161867,2021-01-01,2024-12-01,48,2201.9520306064906,1028.809675390399,48.80287672875088
NaiveDrift,161868,2021-01-01,2024-12-01,48,2914.7316585824215,1586.8727222222221,71.77688984042108
NaiveDrift,161915,2021-01-01,2024-12-01,48,1773.8518947540363,906.9692199248117,115.84321448831834
NaiveDrift,161916,2021-01-01,2024-12-01,48,1779.2543319236531,858.265060728745,76.65062685021992
NaiveDrift,161917,2022-01-01,2024-12-01,36,127.77371126732113,89.16124204204203,92.30173175700217
NaiveDrift,161918,2021-01-01,2024-12-01,48,1674.0495038260515,864.5409100877192,97.38785093993961
NaiveDrift,161932,2022-01-01,2024-12-01,36,102.79302389784937,82.90513888888889,81.750430465452
NaiveDrift,161933,2022-01-01,2024-12-01,36,267.70104850403794,204.50774234234234,49.70258317689818
NaiveDrift,161934,2022-01-01,2024-12-01,36,302.66594624386977,214.2910972972973,57.46991106580603
NaiveDrift,161935,2022-01-01,2024-12-01,36,289.69894038456573,240.47125555555556,59.643758799148685
NaiveDrift,161948,2022-01-01,2024-12-01,36,249.80187769738137,172.25923536613539,57.52731264345711
NaiveDrift,161949,2022-01-01,2024-12-01,36,188.3580203176767,153.19113753753751,43.260842033042685
NaiveDrift,161950,2022-01-01,2024-12-01,36,158.41567979721174,121.9970390852391,41.67422529080781
NaiveDrift,161951,2022-01-01,2024-12-01,36,231.69900761139985,184.78767944097945,35.665701102543025
NaiveDrift,161953,2022-01-01,2024-12-01,36,199.67062358486743,142.25284259644258,58.04469942877625
NaiveDrift,161954,2022-01-01,2024-12-01,36,232.9787316323866,170.2252801801802,60.413378323982975
NaiveDrift,161955,2022-01-01,2024-12-01,36,155.50171810663082,117.50463028413027,69.67302270451957
NaiveDrift,162001,2022-01-01,2024-12-01,36,384.1170300830483,315.0850434782608,38.92265018622844
NaiveDrift,162024,2022-01-01,2024-12-01,36,259.8619564538035,219.0909722222222,57.606083786825856
NaiveDrift,162025,2022-01-01,2024-12-01,36,200.05169311096785,182.86574074074073,103.87807481284047
NaiveDrift,162026,2022-01-01,2024-12-01,36,223.08013143368854,189.60782407407407,58.859823218016714
NaiveDrift,162027,2022-01-01,2024-12-01,36,237.27634261529735,178.4788888888889,77.3853640207444
NaiveDrift,162028,2022-01-01,2024-12-01,36,430.2019792313515,359.3408641975309,65.64471459719286
NaiveDrift,162029,2022-01-01,2024-12-01,36,449.1803358077083,309.0598225308642,85.66788890460582
NaiveDrift,162030,2022-01-01,2024-12-01,36,363.60208125756276,275.9137037037037,58.547118990647014
NaiveDrift,162080,2022-01-01,2024-12-01,36,229.41268471393664,193.62767181128055,60.06427733477916
NaiveDrift,162081,2022-01-01,2024-12-01,36,162.66662629456468,125.112803187151,45.18778746671272
NaiveDrift,162082,2022-01-01,2024-12-01,36,148.2284929305571,118.62895087521171,49.532366783899604
NaiveDrift,162083,2022-01-01,2024-12-01,36,93.08873044243776,80.74246063115629,51.504909019898115
NaiveDrift,162085,2022-01-01,2024-12-01,36,202.19554386514784,140.47598933433716,73.4099302049728
ExponentialSmoothing,156320,2019-01-01,2024-12-01,72,82.24141313971558,52.38343141066665,115.06006296556588
ExponentialSmoothing,156332,2017-02-01,2022-01-01,60,36.1070544638988,24.02983356078466,48.30183520136233
ExponentialSmoothing,156333,2019-01-01,2024-12-01,72,29.70344210665522,24.813587667383686,69.83281090313754
ExponentialSmoothing,156334,2017-07-01,2023-06-01,72,51.10921692281655,40.59502888144426,56.114950635194425
ExponentialSmoothing,156335,2018-08-01,2024-07-01,72,52.06812083659672,40.25485857709365,61.07933266677642
ExponentialSmoothing,156336,2018-11-01,2024-10-01,72,41.55768188177443,30.44682605997788,64.55900087275074
ExponentialSmoothing,156338,2019-01-01,2024-12-01,72,38.070570926200034,23.6420290339415,62.82867290844875
ExponentialSmoothing,156339,2017-03-01,2023-02-01,72,93.44469305244401,73.76639949921228,87.25285569890796
ExponentialSmoothing,156473,2019-01-01,2024-12-01,72,33.40094616026995,24.570706004820565,42.036022744073584
ExponentialSmoothing,156475,2017-09-01,2023-08-01,72,86.03839613216695,69.95684511630344,64.18335417163084
ExponentialSmoothing,156488,2019-01-01,2024-12-01,72,60.50242262607324,49.036002487539236,80.59634896051101
ExponentialSmoothing,156490,2019-01-01,2024-12-01,72,52.32177325804447,40.84148765286462,79.62367917040143
ExponentialSmoothing,156491,2016-06-01,2022-05-01,72,85.96472279372591,53.55423121543137,44.43854839947002
